数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
115	20-11-4	10-58	7	11	12	7	11	12	4.14	
116	20-11-4	11-3	8	11	12	8	11	12	4.14	
117	20-11-4	11-9	6	8	10	6	8	10	4.14	
118	20-11-4	11-15	6	10	10	6	10	10	4.14	
119	20-11-4	11-20	6	8	11	6	8	11	4.14	
120	20-11-4	11-26	7	11	11	7	11	11	4.14	
121	20-11-4	11-31	6	8	8	6	8	8	4.13	
122	20-11-4	11-37	6	8	11	6	8	11	4.13	
123	20-11-4	11-42	7	11	12	7	11	12	4.13	
124	20-11-4	11-48	7	11	12	7	11	12	4.13	
125	20-11-4	11-53	7	9	9	7	9	9	4.13	
126	20-11-4	11-59	7	10	13	7	10	13	4.13	
127	20-11-4	12-4	7	10	12	7	10	12	4.13	
128	20-11-4	12-10	7	13	15	7	13	15	4.13	
129	20-11-4	12-15	7	10	10	7	10	10	4.13	
130	20-11-4	12-21	8	12	13	8	12	13	4.12	
131	20-11-4	12-26	8	12	12	8	12	12	4.12	
132	20-11-4	12-32	8	10	15	8	10	15	4.13	
133	20-11-4	12-38	6	10	10	6	10	10	4.12	
134	20-11-4	12-43	6	8	9	6	8	9	4.12	
135	20-11-4	12-49	7	11	11	7	11	11	4.11	
136	20-11-4	12-54	7	10	11	7	10	11	4.12	
137	20-11-4	13-0	10	14	15	10	14	15	4.12	
138	20-11-4	13-5	9	13	14	9	13	14	4.12	
139	20-11-4	13-11	6	10	10	6	10	10	4.12	
140	20-11-4	13-16	9	14	15	9	14	15	4.12	
141	20-11-4	13-22	10	15	19	10	15	19	4.11	
142	20-11-4	13-27	10	15	20	10	15	20	4.12	
143	20-11-4	13-33	6	11	13	6	11	13	4.11	
144	20-11-4	13-38	9	14	14	9	14	14	4.11	
145	20-11-4	13-44	7	10	11	7	10	11	4.11	
146	20-11-4	13-49	9	11	11	9	11	11	4.11	
147	20-11-4	13-55	7	14	15	7	14	15	4.10	
148	20-11-4	14-1	7	10	10	7	10	10	4.11	
149	20-11-4	14-6	7	13	13	7	13	13	4.10	
150	20-11-4	14-12	9	14	14	9	14	14	4.11	
151	20-11-4	14-17	6	10	13	6	10	13	4.11	
152	20-11-4	14-23	7	10	10	7	10	10	4.10	
153	20-11-4	14-28	6	9	9	6	9	9	4.10	
154	20-11-4	14-34	6	10	11	6	10	11	4.11	
155	20-11-4	14-39	6	9	12	6	9	12	4.10	
156	20-11-4	14-45	5	6	6	5	6	6	4.10	
157	20-11-4	14-50	4	6	6	4	6	6	4.10	
158	20-11-4	14-56	6	9	10	6	9	10	4.10	
159	20-11-4	15-1	5	8	9	5	8	9	4.10	
160	20-11-4	15-7	5	8	9	5	8	9	4.10	
161	20-11-4	15-12	4	6	8	4	6	8	4.10	
162	20-11-4	15-18	4	8	9	4	8	9	4.10	
163	20-11-4	15-23	5	6	6	5	6	6	4.07	
164	20-11-4	15-29	4	8	8	4	8	8	4.10	
165	20-11-4	15-35	5	8	9	5	8	9	4.09	
166	20-11-4	15-40	4	6	9	4	6	9	4.09	
167	20-11-4	15-46	4	6	6	4	6	6	4.09	
168	20-11-4	15-51	5	6	6	5	6	6	4.09	
169	20-11-4	15-57	4	6	6	4	6	6	4.09	
170	20-11-4	16-2	4	6	6	4	6	6	4.09	
171	20-11-4	16-8	5	6	6	5	6	6	4.08	
172	20-11-4	16-13	4	6	6	4	6	6	4.09	
173	20-11-4	16-19	4	6	8	4	6	8	4.08	
174	20-11-4	16-24	5	6	9	5	6	9	4.06	
175	20-11-4	16-30	5	8	8	5	8	8	4.09	
176	20-11-4	16-35	5	9	9	5	9	9	4.08	
177	20-11-4	16-41	5	6	6	5	6	6	4.09	
178	20-11-4	16-46	4	8	10	4	8	10	4.08	
179	20-11-4	16-52	4	8	8	4	8	8	4.08	
180	20-11-4	16-58	4	6	6	4	6	6	4.08	
181	20-11-4	17-3	4	6	8	4	6	8	4.08	
182	20-11-4	17-9	5	6	8	5	6	8	4.08	
183	20-11-4	17-14	4	6	6	4	6	6	4.08	
184	20-11-4	17-20	5	8	8	5	8	8	4.08	
185	20-11-4	17-25	4	8	9	4	8	9	4.08	
186	20-11-4	17-31	5	8	8	5	8	8	4.08	
187	20-11-4	17-36	4	6	8	4	6	8	4.08	
188	20-11-4	17-42	4	5	5	4	5	5	4.07	
189	20-11-4	17-47	5	8	8	5	8	8	4.07	
190	20-11-4	17-53	2	5	6	2	5	6	4.07	
191	20-11-4	17-58	4	6	6	4	6	6	4.05	
192	20-11-4	18-4	4	8	10	4	8	10	4.07	
193	20-11-4	18-9	4	6	10	4	6	10	4.07	
194	20-11-4	18-15	5	9	10	5	9	10	4.07	
195	20-11-4	18-21	4	9	9	4	9	9	4.07	
196	20-11-4	18-26	5	9	9	5	9	9	4.07	
197	20-11-4	18-32	4	6	8	4	6	8	4.07	
198	20-11-4	18-37	6	10	10	6	10	10	4.07	
199	20-11-4	18-43	5	8	8	5	8	8	4.08	
200	20-11-4	18-48	5	6	6	5	6	6	4.07	
201	20-11-4	18-54	5	8	8	5	8	8	4.07	
202	20-11-4	18-59	5	9	10	5	9	10	4.07	
203	20-11-4	19-5	5	6	6	5	6	6	4.06	
204	20-11-4	19-10	5	8	9	5	8	9	4.06	
205	20-11-4	19-16	5	9	10	5	9	10	4.06	
206	20-11-4	19-21	5	9	9	5	9	9	4.06	
207	20-11-4	19-27	6	10	12	6	10	12	4.07	
208	20-11-4	19-32	5	10	10	5	10	10	4.06	
209	20-11-4	19-38	5	8	9	5	8	9	4.06	
210	20-11-4	19-44	5	8	13	5	8	13	4.06	
211	20-11-4	19-49	5	9	9	5	9	9	4.06	
212	20-11-4	19-55	5	8	10	5	8	10	4.06	
213	20-11-4	20-0	4	6	6	4	6	6	4.06	
214	20-11-4	20-6	5	9	11	5	9	11	4.06	
215	20-11-4	20-11	6	9	10	6	9	10	4.06	
216	20-11-4	20-17	8	12	13	8	12	13	4.06	
217	20-11-4	20-22	5	8	8	5	8	8	4.05	
218	20-11-4	20-28	4	6	6	4	6	6	4.05	
219	20-11-4	20-33	5	8	9	5	8	9	4.07	
220	20-11-4	20-39	4	8	8	4	8	8	4.05	
221	20-11-4	20-44	5	8	8	5	8	8	4.06	
222	20-11-4	20-50	5	8	8	5	8	8	4.05	
223	20-11-4	20-55	8	13	18	8	13	18	4.04	
224	20-11-4	21-1	9	12	12	9	12	12	4.05	
225	20-11-4	21-7	5	9	9	5	9	9	4.05	
226	20-11-4	21-12	5	9	9	5	9	9	4.05	
227	20-11-4	21-18	5	8	9	5	8	9	4.05	
228	20-11-4	21-23	5	8	8	5	8	8	4.05	
229	20-11-4	21-29	6	8	8	6	8	8	4.04	
230	20-11-4	21-34	5	8	9	5	8	9	4.05	
231	20-11-4	21-40	4	8	11	4	8	11	4.05	
232	20-11-4	21-45	5	6	8	5	6	8	4.05	
233	20-11-4	21-51	5	6	8	5	6	8	4.05	
234	20-11-4	21-56	6	12	12	6	12	12	4.05	
235	20-11-4	22-2	8	10	12	8	10	12	4.05	
236	20-11-4	22-7	5	10	10	5	10	10	4.05	
237	20-11-4	22-13	6	9	9	6	9	9	4.05	
238	20-11-4	22-18	6	9	9	6	9	9	4.05	
239	20-11-4	22-24	6	10	10	6	10	10	4.04	
240	20-11-4	22-30	10	13	15	10	13	15	4.04	
241	20-11-4	22-35	10	15	15	10	15	15	4.05	
242	20-11-4	22-41	8	12	15	8	12	15	4.05	
243	20-11-4	22-46	9	12	12	9	12	12	4.04	
244	20-11-4	22-52	10	15	15	10	15	15	4.04	
245	20-11-4	22-57	9	14	14	9	14	14	4.04	
246	20-11-4	23-3	10	13	14	10	13	14	4.04	
247	20-11-4	23-8	8	10	12	8	10	12	4.04	
248	20-11-4	23-14	9	14	17	9	14	17	4.04	
249	20-11-4	23-19	12	16	19	12	16	19	4.04	
250	20-11-4	23-25	10	16	16	10	16	16	4.04	
251	20-11-4	23-30	12	16	17	12	16	17	4.04	
252	20-11-4	23-36	8	12	13	8	12	13	4.04	
253	20-11-4	23-41	9	12	14	9	12	14	4.03	
254	20-11-4	23-47	10	13	16	10	13	16	4.04	
255	20-11-4	23-53	8	14	17	8	14	17	4.04	
256	20-11-4	23-58	10	13	13	10	13	13	4.04	
257	20-11-5	0-4	9	12	13	9	12	13	4.04	
258	20-11-5	0-9	10	13	13	10	13	13	4.04	
259	20-11-5	0-15	10	14	16	10	14	16	4.04	
260	20-11-5	0-20	9	14	17	9	14	17	4.03	
261	20-11-5	0-26	6	9	9	6	9	9	4.04	
262	20-11-5	0-31	9	13	16	9	13	16	4.03	
263	20-11-5	0-37	8	13	13	8	13	13	4.01	
264	20-11-5	0-42	9	14	14	9	14	14	4.04	
265	20-11-5	0-48	10	13	13	10	13	13	4.04	
266	20-11-5	0-53	10	16	16	10	16	16	4.03	
267	20-11-5	0-59	10	13	16	10	13	16	4.04	
268	20-11-5	1-4	10	13	13	10	13	13	4.04	
269	20-11-5	1-10	12	14	17	12	14	17	4.03	
270	20-11-5	1-16	10	14	14	10	14	14	4.04	
271	20-11-5	1-21	9	12	14	9	12	14	4.02	
272	20-11-5	1-27	10	14	14	10	14	14	4.04	
273	20-11-5	1-32	10	16	19	10	16	19	4.03	
274	20-11-5	1-38	10	14	14	10	14	14	4.03	
275	20-11-5	1-43	10	13	17	10	13	17	4.03	
276	20-11-5	1-49	9	12	12	9	12	12	4.03	
277	20-11-5	1-54	8	12	13	8	12	13	4.03	
278	20-11-5	2-0	8	12	12	8	12	12	4.03	
279	20-11-5	2-5	8	12	12	8	12	12	4.03	
280	20-11-5	2-11	8	12	13	8	12	13	4.03	
281	20-11-5	2-16	8	12	14	8	12	14	4.03	
282	20-11-5	2-22	8	10	13	8	10	13	4.03	
283	20-11-5	2-27	8	12	13	8	12	13	4.03	
284	20-11-5	2-33	9	10	10	9	10	10	4.03	
285	20-11-5	2-39	9	14	14	9	14	14	4.03	
286	20-11-5	2-44	8	13	14	8	13	14	4.03	
287	20-11-5	2-50	8	12	12	8	12	12	4.03	
288	20-11-5	2-55	10	14	14	10	14	14	4.03	
289	20-11-5	3-1	9	12	12	9	12	12	4.02	
290	20-11-5	3-6	9	13	13	9	13	13	4.02	
291	20-11-5	3-12	8	10	12	8	10	12	4.03	
292	20-11-5	3-17	9	12	14	9	12	14	4.02	
293	20-11-5	3-23	8	10	14	8	10	14	4.02	
294	20-11-5	3-28	9	12	13	9	12	13	4.02	
295	20-11-5	3-34	8	10	10	8	10	10	4.02	
296	20-11-5	3-39	8	10	12	8	10	12	4.03	
297	20-11-5	3-45	9	12	16	9	12	16	4.02	
298	20-11-5	3-50	8	10	10	8	10	10	4.02	
299	20-11-5	3-56	6	10	10	6	10	10	4.02	
300	20-11-5	4-2	6	9	10	6	9	10	4.00	
301	20-11-5	4-7	6	10	10	6	10	10	4.02	
302	20-11-5	4-13	6	10	12	6	10	12	4.00	
303	20-11-5	4-18	6	9	9	6	9	9	4.02	
304	20-11-5	4-24	6	9	9	6	9	9	4.02	
305	20-11-5	4-29	6	10	10	6	10	10	4.02	
306	20-11-5	4-35	6	10	10	6	10	10	3.99	
307	20-11-5	4-40	8	12	12	8	12	12	4.02	
308	20-11-5	4-46	8	10	10	8	10	10	4.02	
309	20-11-5	4-51	6	9	10	6	9	10	4.01	
310	20-11-5	4-57	6	12	13	6	12	13	4.02	
311	20-11-5	5-2	5	9	10	5	9	10	4.01	
312	20-11-5	5-8	6	9	9	6	9	9	4.01	
313	20-11-5	5-13	6	10	13	6	10	13	4.02	
314	20-11-5	5-19	5	9	10	5	9	10	4.02	
315	20-11-5	5-24	6	10	12	6	10	12	4.02	
316	20-11-5	5-30	5	9	10	5	9	10	4.01	
317	20-11-5	5-36	6	8	9	6	8	9	4.01	
318	20-11-5	5-41	6	9	13	6	9	13	4.01	
319	20-11-5	5-47	5	8	9	5	8	9	4.01	
320	20-11-5	5-52	5	10	12	5	10	12	4.02	
321	20-11-5	5-58	6	9	10	6	9	10	4.01	
322	20-11-5	6-3	6	10	10	6	10	10	4.01	
323	20-11-5	6-9	5	8	9	5	8	9	4.02	
324	20-11-5	6-14	6	8	8	6	8	8	4.01	
325	20-11-5	6-20	6	10	10	6	10	10	4.01	
326	20-11-5	6-25	6	9	9	6	9	9	3.99	
327	20-11-5	6-31	5	9	10	5	9	10	4.00	
328	20-11-5	6-36	6	9	10	6	9	10	4.01	
329	20-11-5	6-42	5	10	14	5	10	14	4.01	
330	20-11-5	6-47	5	9	9	5	9	9	3.99	
331	20-11-5	6-53	8	10	13	8	10	13	4.00	
332	20-11-5	6-59	6	9	10	6	9	10	4.00	
333	20-11-5	7-4	6	10	10	6	10	10	4.00	
334	20-11-5	7-10	5	9	10	5	9	10	4.00	
335	20-11-5	7-15	6	10	12	6	10	12	4.01	
336	20-11-5	7-21	6	10	10	6	10	10	4.00	
337	20-11-5	7-26	8	12	13	8	12	13	4.00	
338	20-11-5	7-32	6	13	16	6	13	16	4.00	
339	20-11-5	7-37	8	9	12	8	9	12	4.00	
340	20-11-5	7-43	6	10	12	6	10	12	4.00	
341	20-11-5	7-48	9	12	13	9	12	13	4.00	
342	20-11-5	7-54	7	11	11	7	11	11	4.00	
343	20-11-5	7-59	5	9	10	5	9	10	3.98	
344	20-11-5	8-5	6	9	10	6	9	10	4.00	
345	20-11-5	8-10	6	9	9	6	9	9	4.00	
346	20-11-5	8-16	6	9	9	6	9	9	3.99	
347	20-11-5	8-22	5	9	11	5	9	11	4.00	
348	20-11-5	8-27	6	10	11	6	10	11	4.00	
349	20-11-5	8-33	5	7	7	5	7	7	3.99	
350	20-11-5	8-38	6	10	10	6	10	10	3.99	
351	20-11-5	8-44	7	10	10	7	10	10	3.99	
352	20-11-5	8-49	6	10	10	6	10	10	3.99	
353	20-11-5	8-55	6	8	11	6	8	11	3.99	
354	20-11-5	9-0	6	10	11	6	10	11	3.99	
355	20-11-5	9-6	5	7	7	5	7	7	3.99	
356	20-11-5	9-11	6	10	11	6	10	11	3.99	
357	20-11-5	9-17	6	11	12	6	11	12	3.99	
358	20-11-5	9-22	6	8	8	6	8	8	3.99	
359	20-11-5	9-28	4	8	8	4	8	8	3.99	
360	20-11-5	9-33	4	9	11	4	9	11	3.98	
361	20-11-5	9-39	6	9	9	6	9	9	3.99	
362	20-11-5	9-44	6	8	8	6	8	8	3.99	
363	20-11-5	9-50	4	7	8	4	7	8	3.99	
364	20-11-5	9-56	6	8	9	6	8	9	3.98	
365	20-11-5	10-1	3	6	7	3	6	7	3.98	
366	20-11-5	10-7	4	7	7	4	7	7	3.99	
367	20-11-5	10-12	4	7	8	4	7	8	3.98	
368	20-11-5	10-18	4	9	9	4	9	9	3.98	
369	20-11-5	10-23	6	10	13	6	10	13	3.98	
370	20-11-5	10-29	4	8	9	4	8	9	3.98	
371	20-11-5	10-34	6	9	10	6	9	10	3.98	
372	20-11-5	10-40	6	8	8	6	8	8	3.99	
373	20-11-5	10-45	4	8	9	4	8	9	3.96	
374	20-11-5	10-51	6	8	9	6	8	9	3.98	
375	20-11-5	10-52	5	6	7	5	6	7	4.39	
376	20-11-5	10-58	6	9	10	6	9	10	4.39	
377	20-11-5	11-3	6	9	9	6	9	9	4.39	
378	20-11-5	11-9	5	7	7	5	7	7	4.39	
379	20-11-5	11-14	7	9	11	7	9	11	4.39	
380	20-11-5	11-20	6	8	8	6	8	8	4.37	
381	20-11-5	11-25	5	10	11	5	10	11	4.36	
382	20-11-5	11-31	4	7	8	4	7	8	4.33	
383	20-11-5	11-36	6	8	10	6	8	10	4.07	
384	20-11-5	11-42	5	8	8	5	8	8	4.07	
385	20-11-5	11-47	5	7	7	5	7	7	4.06	
386	20-11-5	11-53	7	11	12	7	11	12	4.06	
387	20-11-5	11-58	6	11	11	6	11	11	4.06	
388	20-11-5	12-4	6	9	9	6	9	9	4.05	
389	20-11-5	12-9	8	10	11	8	10	11	4.06	
390	20-11-5	12-15	6	9	10	6	9	10	4.03	
391	20-11-5	12-20	8	12	13	8	12	13	4.05	
392	20-11-5	12-26	6	10	12	6	10	12	4.05	
393	20-11-5	12-31	9	13	13	9	13	13	4.05	
394	20-11-5	12-37	6	9	11	6	9	11	4.05	
395	20-11-5	12-43	6	8	8	6	8	8	4.05	
396	20-11-5	12-48	6	8	9	6	8	9	4.05	
397	20-11-5	12-54	6	9	9	6	9	9	4.05	
398	20-11-5	12-59	7	9	9	7	9	9	4.05	
399	20-11-5	13-5	7	11	13	7	11	13	4.05	
400	20-11-5	13-7	8	12	12	8	12	12	4.39	
401	20-11-5	13-13	12	18	19	12	18	19	4.39	
402	20-11-5	13-18	10	12	14	10	12	14	4.39	
403	20-11-5	13-24	8	12	14	8	12	14	4.39	
404	20-11-5	13-29	8	11	11	8	11	11	4.39	
405	20-11-5	13-35	8	12	14	8	12	14	4.39	
406	20-11-5	13-40	7	11	12	7	11	12	4.39	
407	20-11-5	13-46	6	12	13	6	12	13	4.39	
408	20-11-5	13-51	8	11	12	8	11	12	4.39	
409	20-11-5	13-57	6	10	12	6	10	12	4.26	
410	20-11-5	14-2	6	9	9	6	9	9	4.26	
411	20-11-5	14-8	6	9	9	6	9	9	4.25	
412	20-11-5	14-13	6	9	9	6	9	9	4.25	
413	20-11-5	14-19	6	9	10	6	9	10	4.25	
414	20-11-5	14-24	6	10	11	6	10	11	4.25	
415	20-11-5	14-30	6	10	10	6	10	10	4.24	
416	20-11-5	14-35	6	9	9	6	9	9	4.24	
417	20-11-5	14-41	6	11	11	6	11	11	4.24	
418	20-11-5	14-46	7	10	11	7	10	11	4.24	
419	20-11-5	14-52	5	9	9	5	9	9	4.24	
420	20-11-5	14-57	6	9	10	6	9	10	4.24	
421	20-11-5	15-3	6	10	10	6	10	10	4.23	
422	20-11-5	15-8	7	10	11	7	10	11	4.22	
423	20-11-5	15-14	6	9	11	6	9	11	4.22	
424	20-11-5	15-19	6	9	9	6	9	9	4.22	
425	20-11-5	15-25	7	11	13	7	11	13	4.22	
426	20-11-5	15-30	7	11	11	7	11	11	4.22	
427	20-11-5	15-36	7	11	11	7	11	11	4.22	
428	20-11-5	15-41	9	13	14	9	13	14	4.22	
429	20-11-5	15-47	9	11	11	9	11	11	4.22	
430	20-11-5	15-52	7	13	14	7	13	14	4.22	
431	20-11-5	15-58	6	9	9	6	9	9	4.22	
432	20-11-5	16-3	9	11	13	9	11	13	4.22	
433	20-11-5	16-9	7	13	13	7	13	13	4.22	
434	20-11-5	16-14	9	13	13	9	13	13	4.22	
435	20-11-5	16-20	9	13	13	9	13	13	4.22	
436	20-11-5	16-25	9	14	15	9	14	15	4.22	
437	20-11-5	16-31	9	13	14	9	13	14	4.22	
438	20-11-5	16-36	9	13	14	9	13	14	4.22	
439	20-11-5	16-42	6	9	13	6	9	13	4.22	
440	20-11-5	16-47	9	11	15	9	11	15	4.22	
441	20-11-5	16-53	6	9	9	6	9	9	4.19	
442	20-11-5	16-59	7	11	11	7	11	11	4.18	
443	20-11-5	17-4	6	8	8	6	8	8	4.19	
444	20-11-5	17-10	8	11	11	8	11	11	4.19	
445	20-11-5	17-15	8	13	16	8	13	16	4.17	
446	20-11-5	17-21	8	12	12	8	12	12	4.18	
447	20-11-5	17-26	6	10	10	6	10	10	4.18	
448	20-11-5	17-32	7	10	10	7	10	10	4.17	
449	20-11-5	17-37	7	11	11	7	11	11	4.18	
450	20-11-5	17-43	8	11	11	8	11	11	4.19	
451	20-11-5	17-48	6	9	12	6	9	12	4.18	
452	20-11-5	17-54	6	11	13	6	11	13	4.17	
453	20-11-5	17-59	8	12	14	8	12	14	4.17	
454	20-11-5	18-5	7	9	9	7	9	9	4.17	
455	20-11-5	18-10	7	11	11	7	11	11	4.17	
456	20-11-5	18-16	8	11	11	8	11	11	4.16	
457	20-11-5	18-21	8	11	12	8	11	12	4.16	
458	20-11-5	18-27	7	10	11	7	10	11	4.16	
459	20-11-5	18-33	8	12	12	8	12	12	4.14	
460	20-11-5	18-38	10	15	16	10	15	16	4.16	
461	20-11-5	18-44	11	16	17	11	16	17	4.15	
462	20-11-5	18-49	8	14	16	8	14	16	4.16	
463	20-11-5	18-55	8	14	14	8	14	14	4.16	
464	20-11-5	19-0	7	11	11	7	11	11	4.15	
465	20-11-5	19-6	7	12	12	7	12	12	4.15	
466	20-11-5	19-11	8	12	14	8	12	14	4.15	
467	20-11-5	19-17	10	12	14	10	12	14	4.15	
468	20-11-5	19-22	11	16	16	11	16	16	4.15	
469	20-11-5	19-28	11	15	16	11	15	16	4.14	
470	20-11-5	19-33	10	15	15	10	15	15	4.14	
471	20-11-5	19-39	11	18	19	11	18	19	4.14	
472	20-11-5	19-44	11	15	16	11	15	16	4.15	
473	20-11-5	19-50	10	14	15	10	14	15	4.14	
474	20-11-5	19-55	11	15	16	11	15	16	4.14	
475	20-11-5	20-1	11	15	15	11	15	15	4.15	
476	20-11-5	20-7	10	14	14	10	14	14	4.14	
477	20-11-5	20-12	10	15	16	10	15	16	4.15	
