数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-5	19-36	13	17	18	13	17	18	3.91	
479	20-11-5	19-41	12	20	20	12	20	20	3.92	
480	20-11-5	19-47	13	17	18	13	17	18	3.90	
481	20-11-5	19-52	14	17	20	14	17	20	3.91	
482	20-11-5	19-58	12	16	16	12	16	16	3.88	
483	20-11-5	20-3	13	17	18	13	17	18	3.90	
484	20-11-5	20-9	13	16	17	13	16	17	3.90	
485	20-11-5	20-14	13	17	18	13	17	18	3.91	
486	20-11-5	20-20	13	18	18	13	18	18	3.90	
487	20-11-5	20-25	13	18	20	13	18	20	3.90	
488	20-11-5	20-31	12	16	16	12	16	16	3.88	
489	20-11-5	20-36	11	17	18	11	17	18	3.90	
490	20-11-5	20-42	11	15	17	11	15	17	3.90	
491	20-11-5	20-47	13	17	18	13	17	18	3.90	
492	20-11-5	20-53	11	17	17	11	17	17	3.90	
493	20-11-5	20-58	11	15	17	11	15	17	3.90	
494	20-11-5	21-4	13	18	18	13	18	18	3.90	
495	20-11-5	21-10	13	17	18	13	17	18	3.90	
496	20-11-5	21-15	11	15	17	11	15	17	3.90	
497	20-11-5	21-21	11	15	19	11	15	19	3.89	
498	20-11-5	21-26	12	14	17	12	14	17	3.88	
499	20-11-5	21-32	11	14	15	11	14	15	3.90	
500	20-11-5	21-37	12	17	20	12	17	20	3.89	
501	20-11-5	21-43	16	21	24	16	21	24	3.89	
502	20-11-5	21-48	14	20	21	14	20	21	3.89	
503	20-11-5	21-54	17	21	21	17	21	21	3.90	
504	20-11-5	21-59	16	23	24	16	23	24	3.88	
505	20-11-5	22-5	17	23	24	17	23	24	3.89	
506	20-11-5	22-10	17	27	27	17	27	27	3.89	
507	20-11-5	22-16	16	24	28	16	24	28	3.90	
508	20-11-5	22-21	19	25	25	19	25	25	3.89	
509	20-11-5	22-27	18	24	25	18	24	25	3.90	
510	20-11-5	22-32	17	23	25	17	23	25	3.89	
511	20-11-5	22-38	19	24	24	19	24	24	3.89	
512	20-11-5	22-44	14	20	20	14	20	20	3.88	
513	20-11-5	22-49	14	23	24	14	23	24	3.89	
514	20-11-5	22-55	13	18	21	13	18	21	3.89	
515	20-11-5	23-0	14	21	25	14	21	25	3.89	
516	20-11-5	23-6	14	20	24	14	20	24	3.90	
517	20-11-5	23-11	14	20	21	14	20	21	3.89	
518	20-11-5	23-17	13	20	21	13	20	21	3.89	
519	20-11-5	23-22	13	18	18	13	18	18	3.89	
520	20-11-5	23-28	14	20	20	14	20	20	3.88	
521	20-11-5	23-33	11	18	23	11	18	23	3.89	
522	20-11-5	23-39	11	17	17	11	17	17	3.89	
523	20-11-5	23-44	11	17	18	11	17	18	3.89	
524	20-11-5	23-50	14	21	22	14	21	22	3.89	
525	20-11-5	23-55	16	21	22	16	21	22	3.89	
526	20-11-6	0-1	14	18	21	14	18	21	3.88	
527	20-11-6	0-6	14	18	18	14	18	18	3.88	
528	20-11-6	0-12	14	20	20	14	20	20	3.88	
529	20-11-6	0-18	14	18	20	14	18	20	3.89	
530	20-11-6	0-23	14	20	24	14	20	24	3.88	
531	20-11-6	0-29	16	21	22	16	21	22	3.88	
532	20-11-6	0-34	16	24	24	16	24	24	3.88	
533	20-11-6	0-40	13	20	21	13	20	21	3.88	
534	20-11-6	0-45	14	23	24	14	23	24	3.88	
535	20-11-6	0-51	16	21	21	16	21	21	3.88	
536	20-11-6	0-56	16	23	24	16	23	24	3.88	
537	20-11-6	1-2	16	21	21	16	21	21	3.87	
538	20-11-6	1-7	14	21	24	14	21	24	3.88	
539	20-11-6	1-13	14	21	23	14	21	23	3.88	
540	20-11-6	1-18	16	23	23	16	23	23	3.88	
541	20-11-6	1-24	14	21	25	14	21	25	3.88	
542	20-11-6	1-29	17	21	24	17	21	24	3.88	
543	20-11-6	1-35	14	19	21	14	19	21	3.88	
544	20-11-6	1-41	17	24	25	17	24	25	3.88	
545	20-11-6	1-46	15	21	23	15	21	23	3.87	
546	20-11-6	1-52	16	20	21	16	20	21	3.88	
547	20-11-6	1-57	13	21	23	13	21	23	3.87	
548	20-11-6	2-3	15	20	21	15	20	21	3.87	
549	20-11-6	2-8	15	23	24	15	23	24	3.87	
550	20-11-6	2-14	15	23	23	15	23	23	3.88	
551	20-11-6	2-19	15	20	23	15	20	23	3.87	
552	20-11-6	2-25	15	21	23	15	21	23	3.87	
553	20-11-6	2-30	13	21	23	13	21	23	3.87	
554	20-11-6	2-36	16	21	23	16	21	23	3.87	
555	20-11-6	2-41	17	23	26	17	23	26	3.87	
556	20-11-6	2-47	15	23	24	15	23	24	3.87	
557	20-11-6	2-52	16	21	24	16	21	24	3.87	
558	20-11-6	2-58	16	23	26	16	23	26	3.87	
559	20-11-6	3-3	13	20	20	13	20	20	3.86	
560	20-11-6	3-9	15	19	24	15	19	24	3.87	
561	20-11-6	3-15	15	20	20	15	20	20	3.87	
562	20-11-6	3-20	13	21	24	13	21	24	3.87	
563	20-11-6	3-26	17	24	24	17	24	24	3.86	
564	20-11-6	3-31	13	17	19	13	17	19	3.85	
565	20-11-6	3-37	13	19	21	13	19	21	3.86	
566	20-11-6	3-42	16	23	24	16	23	24	3.86	
567	20-11-6	3-48	13	19	21	13	19	21	3.87	
568	20-11-6	3-53	15	20	20	15	20	20	3.87	
569	20-11-6	3-59	15	20	24	15	20	24	3.85	
570	20-11-6	4-4	15	24	26	15	24	26	3.86	
571	20-11-6	4-10	15	21	23	15	21	23	3.86	
572	20-11-6	4-15	13	21	21	13	21	21	3.86	
573	20-11-6	4-21	15	21	23	15	21	23	3.87	
574	20-11-6	4-26	16	23	23	16	23	23	3.86	
575	20-11-6	4-32	16	22	23	16	22	23	3.84	
576	20-11-6	4-38	16	21	23	16	21	23	3.87	
577	20-11-6	4-43	13	19	21	13	19	21	3.86	
578	20-11-6	4-49	13	19	21	13	19	21	3.85	
579	20-11-6	4-54	17	23	26	17	23	26	3.86	
580	20-11-6	5-0	16	23	23	16	23	23	3.86	
581	20-11-6	5-5	16	23	24	16	23	24	3.86	
582	20-11-6	5-11	15	19	19	15	19	19	3.86	
583	20-11-6	5-16	16	20	23	16	20	23	3.86	
584	20-11-6	5-22	15	21	24	15	21	24	3.86	
585	20-11-6	5-27	13	19	21	13	19	21	3.85	
586	20-11-6	5-33	15	20	21	15	20	21	3.85	
587	20-11-6	5-38	15	21	24	15	21	24	3.84	
588	20-11-6	5-44	15	20	20	15	20	20	3.86	
589	20-11-6	5-49	15	20	27	15	20	27	3.86	
590	20-11-6	5-55	15	21	23	15	21	23	3.85	
591	20-11-6	6-0	15	22	22	15	22	22	3.85	
592	20-11-6	6-6	15	22	22	15	22	22	3.84	
593	20-11-6	6-12	15	22	23	15	22	23	3.85	
594	20-11-6	6-17	15	19	20	15	19	20	3.84	
595	20-11-6	6-23	16	23	24	16	23	24	3.84	
596	20-11-6	6-28	16	24	27	16	24	27	3.85	
597	20-11-6	6-34	15	23	24	15	23	24	3.85	
598	20-11-6	6-39	16	22	23	16	22	23	3.85	
599	20-11-6	6-45	16	26	27	16	26	27	3.85	
600	20-11-6	6-50	16	23	23	16	23	23	3.85	
601	20-11-6	6-56	17	27	30	17	27	30	3.85	
602	20-11-6	7-1	19	27	28	19	27	28	3.85	
603	20-11-6	7-7	19	27	28	19	27	28	3.85	
604	20-11-6	7-12	17	24	27	17	24	27	3.85	
605	20-11-6	7-18	20	27	28	20	27	28	3.84	
606	20-11-6	7-23	17	26	27	17	26	27	3.85	
607	20-11-6	7-29	17	27	28	17	27	28	3.85	
608	20-11-6	7-34	19	28	30	19	28	30	3.84	
609	20-11-6	7-40	20	27	30	20	27	30	3.85	
610	20-11-6	7-46	20	27	28	20	27	28	3.85	
611	20-11-6	7-51	19	28	28	19	28	28	3.84	
612	20-11-6	7-57	20	30	31	20	30	31	3.84	
613	20-11-6	8-2	22	28	30	22	28	30	3.84	
614	20-11-6	8-8	20	30	34	20	30	34	3.84	
615	20-11-6	8-13	19	26	30	19	26	30	3.84	
616	20-11-6	8-19	20	28	30	20	28	30	3.85	
617	20-11-6	8-24	20	30	32	20	30	32	3.84	
618	20-11-6	8-30	20	30	32	20	30	32	3.84	
619	20-11-6	8-35	17	27	27	17	27	27	3.84	
620	20-11-6	8-41	17	25	27	17	25	27	3.84	
621	20-11-6	8-46	28	38	43	27	38	43	3.84	
622	20-11-6	8-52	26	37	38	26	37	38	3.84	
623	20-11-6	8-57	24	33	35	24	33	35	3.84	
624	20-11-6	9-3	24	37	42	24	37	42	3.84	
625	20-11-6	9-9	24	34	40	24	34	40	3.84	
626	20-11-6	9-14	24	34	41	24	34	41	3.84	
627	20-11-6	9-20	26	38	41	26	38	41	3.83	
628	20-11-6	9-25	25	34	41	25	34	41	3.84	
629	20-11-6	9-31	29	44	46	27	43	46	3.84	
630	20-11-6	9-36	26	36	38	26	36	38	3.84	
631	20-11-6	9-42	23	36	43	23	36	43	3.82	
632	20-11-6	9-47	23	31	33	23	31	33	3.83	
633	20-11-6	9-53	24	40	48	24	40	48	3.83	
634	20-11-6	9-58	26	38	40	26	38	40	3.83	
635	20-11-6	10-4	24	37	41	24	37	41	3.83	
636	20-11-6	10-9	24	34	37	24	34	37	3.83	
637	20-11-6	10-15	24	34	37	24	34	37	3.84	
638	20-11-6	10-20	24	32	34	24	32	34	3.83	
639	20-11-6	10-26	21	31	33	21	31	33	3.83	
640	20-11-6	10-31	18	27	30	18	27	30	3.84	
641	20-11-6	10-37	23	29	32	23	29	32	3.81	
642	20-11-6	10-43	19	27	28	19	27	28	3.83	
643	20-11-6	10-48	21	28	31	21	28	31	3.83	
644	20-11-6	10-54	21	30	33	21	30	33	3.82	
645	20-11-6	10-59	22	33	35	22	33	35	3.82	
646	20-11-6	11-5	21	30	30	21	30	30	3.82	
647	20-11-6	11-10	21	27	27	21	27	27	3.82	
648	20-11-6	11-16	24	33	36	24	33	36	3.82	
649	20-11-6	11-21	22	34	37	22	34	37	3.82	
650	20-11-6	11-27	22	30	30	22	30	30	3.82	
651	20-11-6	11-32	22	30	32	22	30	32	3.82	
652	20-11-6	11-38	21	29	30	21	29	30	3.82	
653	20-11-6	11-43	21	33	35	21	33	35	3.82	
654	20-11-6	11-49	21	28	32	21	28	32	3.82	
655	20-11-6	11-54	20	26	26	20	26	26	3.82	
656	20-11-6	12-0	21	29	29	21	29	29	3.82	
657	20-11-6	12-5	21	32	33	21	32	33	3.81	
658	20-11-6	12-11	20	29	29	20	29	29	3.80	
659	20-11-6	12-17	25	33	35	25	33	35	3.82	
660	20-11-6	12-22	21	29	31	21	29	31	3.81	
661	20-11-6	12-28	24	36	39	24	36	39	3.82	
662	20-11-6	12-33	25	32	35	25	32	35	3.81	
663	20-11-6	12-39	23	33	39	23	33	39	3.81	
664	20-11-6	12-44	21	31	33	21	31	33	3.81	
665	20-11-6	12-50	23	31	32	23	31	32	3.81	
666	20-11-6	12-55	23	36	36	23	36	36	3.81	
667	20-11-6	13-1	24	35	38	24	35	38	3.81	
668	20-11-6	13-6	24	32	36	24	32	36	3.81	
669	20-11-6	13-12	26	35	41	26	35	41	3.81	
670	20-11-6	13-17	26	37	38	26	37	38	3.81	
671	20-11-6	13-23	25	34	36	25	34	36	3.80	
672	20-11-6	13-28	28	39	42	27	39	42	3.81	
673	20-11-6	13-34	26	34	35	26	34	35	3.81	
674	20-11-6	13-40	23	35	39	23	35	39	3.80	
675	20-11-6	13-45	28	39	41	27	39	41	3.80	
676	20-11-6	13-51	28	39	42	27	39	42	3.81	
677	20-11-6	13-56	27	35	35	27	35	35	3.80	
678	20-11-6	14-2	27	36	41	27	36	41	3.81	
679	20-11-6	14-7	28	40	46	27	40	46	3.80	
680	20-11-6	14-13	28	41	45	27	41	45	3.80	
681	20-11-6	14-18	28	41	43	27	41	43	3.80	
682	20-11-6	14-24	27	38	41	27	38	41	3.80	
683	20-11-6	14-29	27	39	45	27	39	45	3.80	
684	20-11-6	14-35	31	42	47	30	41	47	3.80	
685	20-11-6	14-40	27	39	41	27	39	41	3.80	
686	20-11-6	14-46	27	42	43	27	41	43	3.80	
687	20-11-6	14-51	28	39	42	27	39	42	3.80	
688	20-11-6	14-57	30	41	43	28	41	43	3.80	
689	20-11-6	15-2	30	42	45	28	41	45	3.79	
690	20-11-6	15-8	28	39	45	27	39	45	3.80	
691	20-11-6	15-14	28	41	43	27	41	43	3.80	
692	20-11-6	15-19	28	39	42	27	39	42	3.79	
693	20-11-6	15-25	30	41	43	28	41	43	3.77	
694	20-11-6	15-30	30	45	52	28	43	52	3.79	
695	20-11-6	15-36	31	46	48	30	44	48	3.79	
696	20-11-6	15-41	30	45	48	28	43	48	3.79	
697	20-11-6	15-47	34	45	46	31	43	46	3.79	
698	20-11-6	15-52	32	43	46	30	42	46	3.79	
699	20-11-6	15-58	35	50	60	31	46	60	3.79	
700	20-11-6	16-3	34	46	52	31	43	52	3.79	
701	20-11-6	16-9	32	50	54	30	46	54	3.79	
702	20-11-6	16-14	38	54	58	32	49	58	3.79	
703	20-11-6	16-20	39	59	63	34	52	61	3.79	
704	20-11-6	16-25	34	49	54	31	45	54	3.79	
705	20-11-6	16-31	38	53	59	33	48	59	3.78	
706	20-11-6	16-36	37	54	61	32	49	61	3.77	
707	20-11-6	16-42	39	57	58	34	50	58	3.78	
708	20-11-6	16-48	39	57	61	34	50	61	3.79	
709	20-11-6	16-53	38	54	61	32	49	61	3.78	
710	20-11-6	16-59	38	53	58	32	47	58	3.78	
711	20-11-6	17-4	39	56	59	34	49	59	3.78	
712	20-11-6	17-10	39	56	64	34	49	62	3.78	
713	20-11-6	17-15	41	58	64	35	52	62	3.79	
714	20-11-6	17-21	38	56	57	32	49	57	3.78	
715	20-11-6	17-26	38	54	65	32	49	64	3.78	
716	20-11-6	17-32	43	60	61	36	51	61	3.78	
717	20-11-6	17-37	41	60	67	35	52	64	3.76	
718	20-11-6	17-43	43	60	62	36	52	61	3.78	
719	20-11-6	17-48	41	59	60	35	52	60	3.78	
720	20-11-6	17-54	40	58	65	35	51	64	3.77	
721	20-11-6	17-59	43	68	72	37	56	68	3.77	
722	20-11-6	18-5	46	68	75	38	55	69	3.78	
723	20-11-6	18-11	45	64	75	36	54	69	3.78	
724	20-11-6	18-16	43	62	65	36	53	64	3.76	
725	20-11-6	18-22	46	67	72	38	56	68	3.77	
726	20-11-6	18-27	45	62	66	36	53	64	3.78	
727	20-11-6	18-33	40	58	62	35	51	61	3.77	
728	20-11-6	18-38	42	54	56	35	49	56	3.77	
729	20-11-6	18-44	42	61	64	35	53	62	3.77	
730	20-11-6	18-49	41	57	57	35	50	57	3.77	
731	20-11-6	18-55	39	54	57	34	49	57	3.77	
732	20-11-6	19-0	42	61	65	35	53	64	3.76	
733	20-11-6	19-6	41	61	67	35	53	64	3.77	
734	20-11-6	19-11	42	58	61	35	51	61	3.77	
735	20-11-6	19-17	39	56	64	34	49	62	3.76	
736	20-11-6	19-22	39	54	67	34	49	64	3.77	
737	20-11-6	19-28	39	57	61	34	50	61	3.76	
738	20-11-6	19-33	36	50	54	32	46	54	3.76	
739	20-11-6	19-39	38	50	60	32	46	60	3.76	
740	20-11-6	19-45	38	53	61	32	47	61	3.76	
741	20-11-6	19-50	39	56	60	34	49	60	3.76	
742	20-11-6	19-56	41	60	67	35	52	64	3.76	
743	20-11-6	20-1	48	68	71	38	56	67	3.75	
744	20-11-6	20-7	65	100	108	45	70	87	3.75	
745	20-11-6	20-12	68	97	115	46	68	90	3.75	
746	20-11-6	20-18	63	94	108	45	67	88	3.76	
747	20-11-6	20-23	64	93	104	45	67	85	3.75	
748	20-11-6	20-29	67	98	108	46	68	87	3.75	
749	20-11-6	20-34	70	101	111	46	70	89	3.75	
750	20-11-6	20-40	68	102	119	46	70	91	3.74	
751	20-11-6	20-45	74	108	120	48	72	93	3.75	
752	20-11-6	20-51	75	108	126	49	72	96	3.75	
753	20-11-6	20-56	68	100	105	46	70	86	3.74	
754	20-11-6	21-2	71	108	126	48	72	96	3.75	
755	20-11-6	21-7	76	116	130	50	76	97	3.74	
756	20-11-6	21-13	71	104	113	48	71	90	3.74	
757	20-11-6	21-19	75	104	110	49	71	88	3.74	
758	20-11-6	21-24	74	109	119	48	72	91	3.74	
759	20-11-6	21-30	75	105	124	49	70	94	3.74	
760	20-11-6	21-35	70	102	111	47	69	88	3.74	
761	20-11-6	21-41	72	108	117	47	72	91	3.74	
762	20-11-6	21-46	67	100	111	46	69	88	3.74	
763	20-11-6	21-52	63	96	100	44	67	84	3.73	
764	20-11-6	21-57	62	92	100	44	66	84	3.73	
765	20-11-6	22-3	62	89	101	44	64	83	3.73	
766	20-11-6	22-8	65	93	105	44	66	85	3.74	
767	20-11-6	22-14	61	88	99	43	65	82	3.72	
768	20-11-6	22-19	63	95	109	44	67	87	3.72	
769	20-11-6	22-25	60	89	101	43	64	83	3.73	
770	20-11-6	22-30	57	86	98	41	63	82	3.73	
771	20-11-6	22-36	59	84	94	42	63	80	3.72	
772	20-11-6	22-42	54	78	90	41	60	77	3.72	
773	20-11-6	22-47	53	79	87	40	60	76	3.72	
774	20-11-6	22-53	54	75	85	41	58	74	3.71	
775	20-11-6	22-58	53	71	91	39	57	78	3.72	
776	20-11-6	23-4	50	73	83	38	58	74	3.73	
777	20-11-6	23-9	50	77	84	38	60	75	3.72	
778	20-11-6	23-15	47	69	79	37	55	71	3.72	
779	20-11-6	23-20	52	77	80	40	60	72	3.72	
780	20-11-6	23-26	51	77	82	39	59	73	3.72	
781	20-11-6	23-31	52	74	80	39	58	72	3.72	
782	20-11-6	23-37	47	64	72	37	54	67	3.72	
783	20-11-6	23-42	46	72	81	37	57	73	3.71	
784	20-11-6	23-48	45	69	79	37	56	70	3.71	
785	20-11-6	23-53	53	77	83	39	59	74	3.72	
786	20-11-6	23-59	49	70	78	38	57	70	3.71	
787	20-11-7	0-4	42	63	71	35	53	66	3.71	
788	20-11-7	0-10	48	69	76	37	56	69	3.70	
789	20-11-7	0-16	53	74	80	40	58	72	3.71	
790	20-11-7	0-21	46	70	80	37	57	72	3.71	
791	20-11-7	0-27	49	72	77	38	57	70	3.71	
792	20-11-7	0-32	47	71	78	37	57	71	3.71	
793	20-11-7	0-38	48	72	79	37	57	71	3.70	
794	20-11-7	0-43	48	71	84	37	57	75	3.71	
795	20-11-7	0-49	44	64	75	36	53	69	3.71	
796	20-11-7	0-54	52	75	85	40	59	75	3.70	
797	20-11-7	1-0	48	68	76	37	56	69	3.69	
798	20-11-7	1-5	51	71	76	38	57	69	3.70	
799	20-11-7	1-11	47	68	73	37	56	68	3.70	
800	20-11-7	1-16	48	68	79	37	56	71	3.70	
801	20-11-7	1-22	53	74	79	40	59	71	3.70	
802	20-11-7	1-27	49	68	74	39	56	68	3.70	
803	20-11-7	1-33	48	70	78	38	57	71	3.69	
804	20-11-7	1-38	47	70	78	37	56	71	3.70	
805	20-11-7	1-44	48	71	75	37	57	70	3.67	
806	20-11-7	1-50	50	69	70	39	57	66	3.69	
807	20-11-7	1-55	50	72	77	39	58	70	3.69	
808	20-11-7	2-1	48	72	82	37	58	74	3.69	
809	20-11-7	2-6	48	74	82	37	59	74	3.69	
810	20-11-7	2-12	49	68	78	39	56	71	3.70	
811	20-11-7	2-17	48	71	84	38	58	74	3.69	
812	20-11-7	2-23	49	68	75	39	56	70	3.69	
813	20-11-7	2-28	47	65	78	37	55	71	3.70	
814	20-11-7	2-34	52	75	87	40	59	76	3.69	
815	20-11-7	2-39	53	74	82	40	59	74	3.69	
816	20-11-7	2-45	51	70	83	39	56	74	3.69	
817	20-11-7	2-50	52	78	85	40	60	75	3.69	
818	20-11-7	2-56	52	77	88	40	59	77	3.70	
819	20-11-7	3-1	52	79	88	40	60	76	3.69	
820	20-11-7	3-7	59	84	95	43	62	81	3.69	
821	20-11-7	3-13	59	84	95	43	62	81	3.69	
822	20-11-7	3-18	65	93	107	44	66	86	3.69	
823	20-11-7	3-24	65	96	111	44	67	88	3.68	
824	20-11-7	3-29	66	96	108	46	67	86	3.69	
825	20-11-7	3-35	66	92	103	46	66	84	3.69	
826	20-11-7	3-40	62	89	96	44	65	81	3.68	
827	20-11-7	3-46	67	103	118	46	70	90	3.68	
828	20-11-7	3-51	63	95	106	44	68	85	3.67	
829	20-11-7	3-57	72	99	107	47	69	87	3.68	
830	20-11-7	4-2	67	100	112	46	69	89	3.68	
831	20-11-7	4-8	65	104	118	44	70	90	3.67	
832	20-11-7	4-13	70	101	109	47	69	88	3.68	
833	20-11-7	4-19	71	104	120	47	70	92	3.68	
834	20-11-7	4-24	69	104	112	46	70	89	3.68	
835	20-11-7	4-30	69	106	121	46	70	92	3.67	
836	20-11-7	4-35	74	104	111	48	70	88	3.68	
837	20-11-7	4-41	69	104	120	46	70	92	3.67	
838	20-11-7	4-47	73	111	127	47	73	95	3.67	
839	20-11-7	4-52	80	107	123	52	71	93	3.67	
840	20-11-7	4-58	77	116	133	50	77	97	3.67	
841	20-11-7	5-3	76	115	138	50	76	99	3.68	
842	20-11-7	5-9	81	126	147	53	83	103	3.65	
843	20-11-7	5-14	80	118	130	52	77	96	3.67	
844	20-11-7	5-20	82	126	135	54	82	99	3.67	
845	20-11-7	5-25	86	130	152	57	85	104	3.67	
846	20-11-7	5-31	90	138	154	59	90	105	3.66	
847	20-11-7	5-36	93	135	146	61	89	103	3.67	
848	20-11-7	5-42	97	141	160	63	93	107	3.66	
849	20-11-7	5-47	93	139	160	61	92	107	3.68	
850	20-11-7	5-53	94	136	159	62	90	106	3.65	
851	20-11-7	5-58	97	138	158	63	90	106	3.67	
852	20-11-7	6-4	96	142	160	63	93	107	3.66	
853	20-11-7	6-9	99	152	166	65	100	110	3.66	
854	20-11-7	6-15	101	146	170	66	96	112	3.67	
855	20-11-7	6-21	105	154	176	69	102	116	3.66	
856	20-11-7	6-26	96	145	161	63	96	107	3.66	
857	20-11-7	6-32	96	146	162	63	96	108	3.66	
858	20-11-7	6-37	102	156	178	66	103	118	3.66	
859	20-11-7	6-43	101	146	161	66	96	107	3.66	
860	20-11-7	6-48	97	146	173	63	96	115	3.66	
861	20-11-7	6-54	97	146	168	63	96	111	3.66	
862	20-11-7	6-59	100	143	161	66	95	107	3.66	
863	20-11-7	7-5	100	153	171	66	101	112	3.67	
864	20-11-7	7-10	102	146	159	66	96	107	3.65	
865	20-11-7	7-16	96	144	161	63	96	106	3.66	
866	20-11-7	7-21	92	139	157	61	92	105	3.66	
867	20-11-7	7-27	92	137	149	61	90	103	3.65	
868	20-11-7	7-32	89	136	147	58	89	103	3.64	
869	20-11-7	7-38	92	135	151	60	89	104	3.66	
870	20-11-7	7-43	89	137	157	58	91	106	3.65	
871	20-11-7	7-49	95	142	162	62	93	108	3.65	
872	20-11-7	7-55	92	138	153	61	90	104	3.63	
873	20-11-7	8-0	98	140	157	64	93	106	3.65	
874	20-11-7	8-6	90	138	154	59	90	105	3.65	
875	20-11-7	8-11	96	143	161	63	95	107	3.66	
876	20-11-7	8-17	99	142	165	65	93	109	3.66	
877	20-11-7	8-22	90	137	154	59	90	105	3.65	
878	20-11-7	8-28	97	138	161	63	90	107	3.65	
879	20-11-7	8-33	96	143	172	63	95	114	3.65	
880	20-11-7	8-39	95	147	167	62	97	109	3.65	
881	20-11-7	8-44	96	150	167	63	99	109	3.65	
882	20-11-7	8-50	88	134	146	58	88	103	3.65	
883	20-11-7	8-55	92	135	150	61	89	104	3.65	
884	20-11-7	9-1	95	143	172	62	94	113	3.65	
885	20-11-7	9-6	87	134	152	57	88	104	3.65	
886	20-11-7	9-12	86	133	154	57	88	105	3.65	
887	20-11-7	9-18	91	135	148	60	88	103	3.64	
888	20-11-7	9-23	85	123	144	55	81	102	3.65	
889	20-11-7	9-29	84	122	133	55	80	97	3.65	
890	20-11-7	9-34	80	122	144	53	80	102	3.64	
891	20-11-7	9-40	84	128	147	55	85	103	3.65	
892	20-11-7	9-45	77	112	127	50	74	95	3.65	
893	20-11-7	9-51	83	117	130	54	77	96	3.65	
894	20-11-7	9-56	73	111	126	47	73	95	3.63	
895	20-11-7	10-2	74	107	119	48	71	92	3.65	
896	20-11-7	10-7	73	105	126	47	70	95	3.65	
897	20-11-7	10-13	71	105	118	47	70	90	3.64	
898	20-11-7	10-18	70	109	120	47	71	92	3.65	
899	20-11-7	10-24	71	107	123	47	71	93	3.65	
900	20-11-7	10-29	70	103	119	47	70	92	3.65	
901	20-11-7	10-35	73	107	120	47	71	92	3.64	
902	20-11-7	10-40	69	105	113	46	70	89	3.64	
903	20-11-7	10-46	70	102	116	47	70	90	3.64	
904	20-11-7	10-52	69	102	112	46	70	89	3.64	
905	20-11-7	10-57	59	97	106	42	67	85	3.64	
906	20-11-7	11-3	63	95	116	44	67	90	3.64	
907	20-11-7	11-8	64	99	113	44	68	88	3.64	
908	20-11-7	11-14	60	94	115	43	67	90	3.64	
909	20-11-7	11-19	61	91	99	44	65	83	3.64	
910	20-11-7	11-25	60	95	108	43	67	86	3.64	
911	20-11-7	11-30	63	93	111	44	66	88	3.64	
912	20-11-7	11-36	62	90	105	44	64	85	3.63	
913	20-11-7	11-41	62	91	114	44	66	90	3.63	
914	20-11-7	11-47	61	99	115	44	68	89	3.63	
915	20-11-7	11-52	60	92	110	43	65	87	3.63	
916	20-11-7	11-58	64	96	111	44	67	88	3.64	
917	20-11-7	12-3	64	95	106	44	67	85	3.64	
918	20-11-7	12-9	67	100	116	45	68	89	3.64	
919	20-11-7	12-14	67	109	123	45	71	94	3.63	
920	20-11-7	12-20	68	102	116	45	69	89	3.63	
921	20-11-7	12-26	72	104	122	47	69	92	3.63	
922	20-11-7	12-31	72	105	118	46	70	90	3.63	
923	20-11-7	12-37	68	108	130	45	71	96	3.64	
924	20-11-7	12-42	69	107	131	46	70	95	3.63	
925	20-11-7	12-48	66	98	113	45	67	89	3.64	
926	20-11-7	12-53	66	101	120	45	69	92	3.62	
927	20-11-7	12-59	67	102	114	45	69	89	3.63	
928	20-11-7	13-4	66	99	114	45	67	89	3.63	
929	20-11-7	13-10	69	103	111	46	69	87	3.62	
930	20-11-7	13-15	63	89	112	43	63	89	3.63	
931	20-11-7	13-21	61	89	100	43	63	82	3.62	
932	20-11-7	13-26	63	93	110	43	66	87	3.61	
933	20-11-7	13-32	59	89	107	42	64	85	3.63	
934	20-11-7	13-37	58	86	99	42	63	82	3.63	
935	20-11-7	13-43	59	86	99	42	63	82	3.62	
936	20-11-7	13-49	61	93	118	43	66	90	3.62	
937	20-11-7	13-54	58	85	95	42	62	81	3.62	
938	20-11-7	14-0	59	85	103	42	62	83	3.63	
939	20-11-7	14-5	60	86	93	43	63	78	3.63	
940	20-11-7	14-11	58	83	100	42	62	82	3.63	
941	20-11-7	14-16	59	89	107	42	63	86	3.63	
942	20-11-7	14-22	61	85	95	43	62	81	3.61	
943	20-11-7	14-27	58	83	99	42	62	82	3.63	
944	20-11-7	14-33	57	86	103	41	63	83	3.63	
945	20-11-7	14-38	58	86	97	42	64	81	3.62	
946	20-11-7	14-44	57	86	99	41	63	82	3.62	
947	20-11-7	14-49	56	88	100	41	64	82	3.62	
948	20-11-7	14-55	56	81	92	40	60	78	3.61	
949	20-11-7	15-0	61	92	113	44	65	89	3.62	
950	20-11-7	15-6	53	75	87	39	58	75	3.63	
951	20-11-7	15-11	63	95	113	43	66	89	3.62	
952	20-11-7	15-17	64	96	119	43	65	90	3.62	
953	20-11-7	15-23	48	75	85	37	57	73	3.61	
954	20-11-7	15-28	69	103	126	45	68	92	3.62	
955	20-11-7	15-34	61	97	115	42	65	86	3.63	
956	20-11-7	15-39	66	101	123	43	66	90	3.62	
957	20-11-7	15-45	46	64	72	36	52	66	3.62	
