数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
463	2020/11/5	16-57	8	11	13	8	11	13	4.07	
464	2020/11/5	17-3	9	12	13	9	12	13	4.07	
465	2020/11/5	17-8	10	13	15	10	13	15	4.07	
466	2020/11/5	17-14	9	14	14	9	14	14	4.07	
467	2020/11/5	17-19	10	16	16	10	16	16	4.08	
468	2020/11/5	17-25	12	17	17	12	17	17	4.07	
469	2020/11/5	17-30	12	17	18	12	17	18	4.07	
470	2020/11/5	17-36	13	18	20	13	18	20	4.06	
471	2020/11/5	17-41	11	17	17	11	17	17	4.06	
472	2020/11/5	17-47	14	18	20	14	18	20	4.06	
473	2020/11/5	17-52	14	20	21	14	20	21	4.05	
474	2020/11/5	17-58	13	23	24	13	23	24	4.06	
475	2020/11/5	18-3	13	20	20	13	20	20	4.06	
476	2020/11/5	18-9	13	18	21	13	18	21	4.07	
477	2020/11/5	18-14	14	18	21	14	18	21	4.06	
478	2020/11/5	18-20	14	17	17	14	17	17	4.06	
479	2020/11/5	18-25	12	14	14	12	14	14	4.07	
480	2020/11/5	18-31	10	17	18	10	17	18	4.06	
481	2020/11/5	18-37	12	18	20	12	18	20	4.06	
482	2020/11/5	18-42	12	17	18	12	17	18	4.03	
483	2020/11/5	18-48	12	17	18	12	17	18	4.06	
484	2020/11/5	18-53	13	17	17	13	17	17	4.06	
485	2020/11/6	8-47	20	30	32	20	30	32	4.2	
486	2020/11/6	8-53	29	43	45	27	41	45	4.2	
487	2020/11/6	8-59	23	37	40	23	37	40	4.2	
488	2020/11/6	9-4	23	35	39	23	35	39	4.19	
489	2020/11/6	9-10	23	37	40	23	37	40	4.19	
490	2020/11/6	9-15	22	34	36	22	34	36	4.19	
491	2020/11/6	9-21	23	37	38	23	37	38	4.18	
492	2020/11/6	9-26	28	43	47	28	42	47	4.18	
493	2020/11/6	9-32	28	40	43	27	39	43	4.18	
494	2020/11/6	9-37	25	38	41	23	36	41	4.18	
495	2020/11/6	9-43	23	33	37	23	33	37	4.18	
496	2020/11/6	9-48	23	35	36	23	35	36	4.17	
497	2020/11/6	9-54	25	33	36	23	33	36	4.17	
498	2020/11/6	9-59	21	34	37	21	34	37	4.17	
499	2020/11/6	10-5	23	33	35	23	33	35	4.17	
500	2020/11/6	10-10	23	36	41	23	35	41	4.16	
501	2020/11/6	10-16	23	33	37	23	33	37	4.16	
502	2020/11/6	10-18	25	35	36	25	35	36	4.16	
503	2020/11/6	10-24	21	32	37	21	32	37	4.16	
504	2020/11/6	10-29	22	31	31	22	31	31	4.16	
505	2020/11/6	10-35	22	32	35	22	32	35	4.16	
506	2020/11/6	10-40	21	30	30	21	30	30	4.16	
507	2020/11/6	10-46	22	32	34	22	32	34	4.15	
508	2020/11/6	10-51	21	30	31	21	30	31	4.15	
509	2020/11/6	10-57	25	35	38	25	35	38	4.15	
510	2020/11/6	11-2	22	30	31	22	30	31	4.15	
511	2020/11/6	11-8	26	37	39	26	37	39	4.15	
512	2020/11/6	11-13	14	22	22	14	22	22	4.14	
513	2020/11/6	11-19	18	26	27	18	26	27	4.14	
514	2020/11/6	11-25	16	23	25	16	23	25	4.16	
515	2020/11/6	11-30	19	27	28	19	27	28	4.14	
516	2020/11/6	11-36	18	26	27	18	26	27	4.14	
517	2020/11/6	11-41	18	24	25	18	24	25	4.14	
518	2020/11/6	11-47	16	25	31	16	25	31	4.14	
519	2020/11/6	11-52	16	25	28	16	25	28	4.14	
520	2020/11/6	11-58	18	27	28	18	27	28	4.13	
521	2020/11/6	12-3	18	27	28	18	27	28	4.14	
522	2020/11/6	12-9	16	24	24	16	24	24	4.13	
523	2020/11/6	12-14	16	24	26	16	24	26	4.13	
524	2020/11/6	12-20	18	25	26	18	25	26	4.14	
525	2020/11/6	12-25	14	22	22	14	22	22	4.12	
526	2020/11/6	12-31	17	25	25	17	25	25	4.11	
527	2020/11/6	12-36	18	26	27	18	26	27	4.13	
528	2020/11/6	12-42	18	25	28	18	25	28	4.12	
529	2020/11/6	12-48	16	25	25	16	25	25	4.12	
530	2020/11/6	12-53	17	27	29	17	27	29	4.12	
531	2020/11/6	12-59	17	26	28	17	26	28	4.12	
532	2020/11/6	13-4	18	26	28	18	26	28	4.12	
533	2020/11/6	13-10	18	26	28	18	26	28	4.11	
534	2020/11/6	13-15	18	27	29	18	27	29	4.11	
535	2020/11/6	13-21	18	26	28	18	26	28	4.12	
536	2020/11/6	13-26	21	30	33	21	30	33	4.11	
537	2020/11/6	13-32	18	28	28	18	28	28	4.09	
538	2020/11/6	13-37	18	31	36	18	31	36	4.11	
539	2020/11/6	13-43	37	52	58	32	46	58	4.11	
540	2020/11/6	13-48	17	23	25	17	23	25	4.11	
541	2020/11/6	13-54	18	24	25	18	24	25	4.11	
542	2020/11/6	13-59	15	22	23	15	22	23	4.1	
543	2020/11/6	14-5	15	24	28	15	24	28	4.11	
544	2020/11/6	14-11	15	22	22	15	22	22	4.11	
545	2020/11/6	14-16	15	23	24	15	23	24	4.1	
546	2020/11/6	14-22	15	23	24	15	23	24	4.1	
547	2020/11/6	14-27	15	22	23	15	22	23	4.1	
548	2020/11/6	14-33	15	22	23	15	22	23	4.1	
549	2020/11/6	14-38	14	18	19	14	18	19	4.1	
550	2020/11/6	14-44	16	23	24	16	23	24	4.09	
551	2020/11/6	14-49	17	23	26	17	23	26	4.08	
552	2020/11/6	14-55	16	24	27	16	24	27	4.09	
553	2020/11/6	15-0	16	24	27	16	24	27	4.1	
554	2020/11/6	15-6	16	24	24	16	24	24	4.1	
555	2020/11/6	15-11	18	25	29	18	25	29	4.09	
556	2020/11/6	15-17	16	25	27	16	25	27	4.09	
557	2020/11/6	15-22	19	26	26	19	26	26	4.09	
558	2020/11/6	15-28	18	26	26	18	26	26	4.09	
559	2020/11/6	15-33	16	23	24	16	23	24	4.09	
560	2020/11/6	15-39	16	22	23	16	22	23	4.09	
561	2020/11/6	15-45	17	25	27	17	25	27	4.09	
562	2020/11/6	15-50	18	25	26	18	25	26	4.09	
563	2020/11/6	15-56	17	24	25	17	24	25	4.08	
564	2020/11/6	16-1	20	28	28	20	28	28	4.09	
565	2020/11/6	16-7	19	28	28	19	28	28	4.09	
566	2020/11/6	16-12	18	24	25	18	24	25	4.09	
567	2020/11/6	16-18	24	33	35	24	33	35	4.06	
568	2020/11/6	16-23	20	30	31	20	30	31	4.08	
569	2020/11/6	16-29	23	33	34	23	33	34	4.08	
570	2020/11/6	16-34	23	31	32	23	31	32	4.08	
571	2020/11/6	16-40	23	33	34	23	33	34	4.07	
572	2020/11/6	16-45	22	30	30	22	30	30	4.08	
573	2020/11/6	16-51	26	36	39	24	35	39	4.08	
574	2020/11/6	16-56	26	36	37	26	36	37	4.08	
575	2020/11/6	17-2	23	32	36	22	32	36	4.08	
576	2020/11/6	17-8	25	32	34	23	32	34	4.08	
577	2020/11/6	17-13	24	33	36	22	33	36	4.08	
578	2020/11/6	17-19	22	31	34	22	31	34	4.07	
579	2020/11/6	17-24	24	34	37	23	34	37	4.08	
580	2020/11/6	17-30	23	35	37	23	35	37	4.07	
581	2020/11/6	17-35	23	31	33	23	31	33	4.08	
582	2020/11/6	17-41	23	33	35	23	33	35	4.07	
583	2020/11/6	17-46	24	34	38	24	34	38	4.08	
584	2020/11/6	17-52	23	35	36	22	34	36	4.06	
585	2020/11/6	17-57	23	34	37	23	34	37	4.07	
586	2020/11/6	18-3	26	37	39	26	37	39	4.07	
587	2020/11/6	18-8	24	35	39	24	35	39	4.07	
588	2020/11/6	18-14	24	32	37	24	32	37	4.07	
589	2020/11/6	18-19	26	37	37	25	36	37	4.07	
590	2020/11/6	18-25	38	53	56	31	45	54	4.07	
591	2020/11/6	18-31	40	60	62	31	48	57	4.07	
592	2020/11/6	18-36	41	64	75	32	49	65	4.07	
593	2020/11/6	18-42	44	66	71	33	50	63	4.06	
594	2020/11/6	18-47	43	59	65	33	48	59	4.07	
595	2020/11/6	18-53	51	74	81	38	57	71	4.06	
596	2020/11/6	18-58	46	66	72	34	50	63	4.07	
597	2020/11/6	19-4	48	69	76	37	55	69	4.07	
598	2020/11/6	19-9	48	69	79	34	51	67	4.07	
599	2020/11/6	19-15	47	65	78	35	50	67	4.07	
600	2020/11/6	19-20	52	70	76	37	52	65	4.01	
601	2020/11/6	19-26	49	68	75	35	52	65	4.06	
602	2020/11/6	19-31	46	71	73	35	55	66	4.06	
603	2020/11/6	19-37	43	65	72	35	52	66	4.07	
604	2020/11/6	19-42	48	69	71	35	52	63	4.06	
605	2020/11/6	19-48	46	71	81	34	53	69	4.06	
606	2020/11/6	19-53	42	64	71	32	49	63	4.06	
607	2020/11/6	19-59	47	68	76	37	55	68	4.06	
608	2020/11/6	20-5	49	69	75	35	52	65	4.06	
609	2020/11/6	20-10	48	67	72	35	52	63	4.06	
610	2020/11/6	20-16	51	74	75	38	57	67	4.06	
611	2020/11/6	20-21	51	76	81	38	58	71	4.06	
612	2020/11/6	20-27	59	88	98	40	59	76	4.06	
613	2020/11/6	20-32	63	95	106	42	62	79	4.05	
614	2020/11/6	20-38	64	93	103	42	61	78	4.06	
615	2020/11/6	20-43	61	90	97	39	60	76	4.05	
616	2020/11/6	20-49	65	92	106	42	60	80	4.06	
617	2020/11/6	20-54	62	94	101	42	66	81	4.05	
618	2020/11/6	21-0	67	98	106	44	65	80	4.05	
619	2020/11/6	21-5	63	90	106	43	64	85	4.06	
620	2020/11/6	21-11	60	92	105	40	61	80	4.05	
621	2020/11/6	21-16	65	98	110	43	65	84	4.06	
622	2020/11/6	21-22	64	100	108	42	66	81	4.05	
623	2020/11/6	21-28	64	102	107	42	67	80	4.06	
624	2020/11/6	21-33	57	90	97	39	60	77	4.06	
625	2020/11/6	21-39	64	95	101	42	63	78	4.05	
626	2020/11/6	21-44	66	97	103	43	64	79	4.05	
627	2020/11/6	21-50	63	91	104	41	60	79	4.05	
628	2020/11/6	21-55	60	92	99	40	61	78	4.07	
629	2020/11/6	22-1	66	99	105	43	65	79	4.05	
630	2020/11/6	22-6	62	91	95	42	64	77	4.05	
631	2020/11/6	22-12	60	90	95	40	60	75	4.05	
632	2020/11/6	22-17	60	87	93	42	62	78	4.04	
633	2020/11/6	22-23	59	85	93	39	58	74	4.05	
634	2020/11/6	22-28	55	85	93	38	58	74	4.05	
635	2020/11/6	22-34	59	88	94	39	59	75	4.05	
636	2020/11/6	22-39	56	82	85	38	57	70	4.06	
637	2020/11/6	22-45	60	90	93	39	60	74	4.04	
638	2020/11/6	22-51	54	77	78	38	55	67	4.05	
639	2020/11/6	22-56	55	84	96	39	60	78	4.04	
640	2020/11/6	23-2	55	83	91	37	58	73	4.05	
641	2020/11/6	23-7	51	77	82	37	55	68	4.05	
642	2020/11/6	23-8	55	82	87	40	61	76	4.28	
643	2020/11/6	23-10	55	84	87	41	62	75	4.23	
644	2020/11/6	23-16	52	78	87	39	60	76	4.22	
645	2020/11/6	23-21	48	77	81	37	59	73	4.22	
646	2020/11/6	23-27	50	76	86	38	58	76	4.22	
647	2020/11/6	23-32	51	71	79	37	54	68	4.22	
648	2020/11/6	23-38	49	76	78	37	58	71	4.22	
649	2020/11/6	23-43	48	67	71	37	54	66	4.23	
650	2020/11/6	23-49	47	69	74	35	53	65	4.23	
651	2020/11/6	23-54	47	66	70	35	52	62	4.23	
652	2020/11/7	0-0	42	61	70	34	51	65	4.23	
653	2020/11/7	0-5	43	64	66	34	51	61	4.23	
654	2020/11/7	0-11	45	69	72	35	55	65	4.24	
655	2020/11/7	0-16	45	67	68	34	50	60	4.24	
656	2020/11/7	0-22	43	63	64	33	50	59	4.24	
657	2020/11/7	0-27	42	60	61	35	50	58	4.24	
658	2020/11/7	0-33	41	63	68	34	51	63	4.25	
659	2020/11/7	0-38	41	63	67	31	49	60	4.25	
660	2020/11/7	0-44	40	56	57	31	45	54	4.23	
661	2020/11/7	0-49	40	57	62	31	46	56	4.23	
662	2020/11/7	0-55	42	63	70	32	49	61	4.23	
663	2020/11/7	1-0	39	58	66	31	47	60	4.23	
664	2020/11/7	1-6	41	60	63	31	48	58	4.23	
665	2020/11/7	1-11	40	59	61	31	47	57	4.23	
666	2020/11/7	1-17	40	58	64	32	47	58	4.23	
667	2020/11/7	1-22	39	58	64	30	47	58	4.23	
668	2020/11/7	1-28	41	57	59	32	46	55	4.23	
669	2020/11/7	1-33	40	58	63	31	46	58	4.23	
670	2020/11/7	1-39	45	65	70	34	50	62	4.23	
671	2020/11/7	1-44	42	62	69	34	50	64	4.23	
672	2020/11/7	1-50	45	67	73	34	51	63	4.23	
673	2020/11/7	1-55	43	64	72	33	51	64	4.23	
674	2020/11/7	2-1	45	63	70	34	48	61	4.23	
675	2020/11/7	2-7	44	69	72	33	51	63	4.23	
676	2020/11/7	2-12	44	64	68	33	50	61	4.23	
677	2020/11/7	2-18	47	69	73	34	51	64	4.23	
678	2020/11/7	2-23	50	75	80	35	54	68	4.23	
679	2020/11/7	2-29	48	70	77	35	52	66	4.23	
680	2020/11/7	2-34	50	72	75	35	53	64	4.23	
681	2020/11/7	2-40	49	71	79	35	52	67	4.23	
682	2020/11/7	2-45	52	75	83	36	54	69	4.23	
683	2020/11/7	2-51	55	83	90	37	57	71	4.23	
684	2020/11/7	2-56	52	77	81	36	54	68	4.23	
685	2020/11/7	3-2	55	79	83	37	55	69	4.23	
686	2020/11/7	3-7	56	83	94	37	56	74	4.23	
687	2020/11/7	3-13	55	78	88	37	55	70	4.23	
688	2020/11/7	3-18	59	92	101	39	60	77	4.23	
689	2020/11/7	3-24	61	89	93	40	59	73	4.23	
690	2020/11/7	3-29	62	90	97	41	59	74	4.23	
691	2020/11/7	3-35	57	88	96	38	58	74	4.23	
692	2020/11/7	3-40	60	90	94	40	61	76	4.23	
693	2020/11/7	3-46	66	100	109	43	66	81	4.23	
694	2020/11/7	3-51	62	97	104	41	64	78	4.23	
695	2020/11/7	3-57	66	105	109	43	69	81	4.23	
696	2020/11/7	4-2	70	100	109	45	66	80	4.23	
697	2020/11/7	4-8	69	104	113	45	68	81	4.23	
698	2020/11/7	4-13	68	106	115	45	69	82	4.23	
699	2020/11/7	4-19	70	106	114	45	70	81	4.23	
700	2020/11/7	4-24	70	104	110	45	68	80	4.23	
701	2020/11/7	4-30	76	111	117	50	73	83	4.23	
702	2020/11/7	4-35	72	111	114	48	73	81	4.23	
703	2020/11/7	4-41	73	114	126	46	74	90	4.23	
704	2020/11/7	4-46	81	122	133	53	81	90	4.23	
705	2020/11/7	4-52	77	116	125	50	77	86	4.23	
706	2020/11/7	4-57	76	117	130	50	77	87	4.23	
707	2020/11/7	5-3	80	121	133	52	79	88	4.23	
708	2020/11/7	5-8	82	121	134	53	79	89	4.23	
709	2020/11/7	5-14	85	127	138	55	83	91	4.23	
710	2020/11/7	5-19	82	125	132	54	82	88	4.23	
711	2020/11/7	5-25	80	125	137	53	82	90	4.23	
712	2020/11/7	5-30	83	125	134	54	83	90	4.23	
713	2020/11/7	5-36	84	129	143	55	85	94	4.23	
714	2020/11/7	5-41	80	127	148	53	84	101	4.23	
715	2020/11/7	5-47	91	139	151	60	91	102	4.23	
716	2020/11/7	5-52	83	128	132	55	84	89	4.23	
717	2020/11/7	5-58	90	136	146	59	90	100	4.23	
718	2020/11/7	6-3	86	132	145	57	87	95	4.23	
719	2020/11/7	6-9	88	136	152	58	90	100	4.23	
720	2020/11/7	6-14	91	139	146	60	91	97	4.23	
721	2020/11/7	6-20	94	141	155	61	93	102	4.23	
722	2020/11/7	6-25	88	136	145	58	90	96	4.23	
723	2020/11/7	6-31	91	141	156	60	94	103	4.23	
724	2020/11/7	6-36	92	145	158	60	95	104	4.23	
725	2020/11/7	6-42	91	139	154	60	91	102	4.23	
726	2020/11/7	6-47	91	138	152	59	91	100	4.23	
727	2020/11/7	6-53	96	146	159	63	96	103	4.23	
728	2020/11/7	6-58	97	147	158	64	97	104	4.23	
729	2020/11/7	7-4	89	138	152	59	92	101	4.22	
730	2020/11/7	7-9	92	143	159	60	95	105	4.23	
731	2020/11/7	7-15	92	142	153	60	94	101	4.23	
732	2020/11/7	7-20	94	147	158	61	97	104	4.23	
733	2020/11/7	7-26	93	141	160	61	93	106	4.23	
734	2020/11/7	7-31	90	137	154	59	91	102	4.23	
735	2020/11/7	7-37	92	139	146	61	92	97	4.23	
736	2020/11/7	7-42	89	134	144	59	88	95	4.22	
737	2020/11/7	7-48	93	141	153	61	94	101	4.22	
738	2020/11/7	7-53	94	142	161	62	94	107	4.23	
739	2020/11/7	7-59	96	144	154	63	94	101	4.23	
740	2020/11/7	8-4	91	134	145	60	88	96	4.22	
741	2020/11/7	8-10	89	135	142	59	89	94	4.22	
742	2020/11/7	8-15	90	135	149	59	88	99	4.22	
743	2020/11/7	8-21	97	145	153	64	95	101	4.22	
744	2020/11/7	8-26	90	139	151	59	91	99	4.22	
745	2020/11/7	8-32	94	138	157	61	91	104	4.22	
746	2020/11/7	8-37	92	138	156	61	91	103	4.22	
747	2020/11/7	8-43	95	143	154	63	94	102	4.22	
748	2020/11/7	8-48	90	133	142	59	88	93	4.22	
749	2020/11/7	8-54	85	133	146	56	88	97	4.22	
750	2020/11/7	8-59	88	134	148	57	88	97	4.22	
751	2020/11/7	9-5	90	138	151	59	91	100	4.22	
752	2020/11/7	9-10	89	134	149	59	88	98	4.22	
753	2020/11/7	9-16	91	141	154	59	93	102	4.19	
754	2020/11/7	9-21	72	107	116	47	70	90	4.19	
755	2020/11/7	9-27	77	108	115	51	72	89	4.19	
756	2020/11/7	9-32	72	104	112	47	69	88	4.19	
757	2020/11/7	9-38	69	102	118	46	68	90	4.18	
758	2020/11/7	9-43	68	97	105	46	67	84	4.19	
759	2020/11/7	9-49	68	99	101	46	67	83	4.18	
760	2020/11/7	9-55	66	97	113	45	67	88	4.18	
761	2020/11/7	10-0	66	98	105	44	66	84	4.18	
762	2020/11/7	10-6	68	106	115	45	69	89	4.17	
763	2020/11/7	10-11	68	98	106	45	66	85	4.17	
764	2020/11/7	10-17	70	103	110	45	69	86	4.17	
765	2020/11/7	10-22	68	98	104	44	64	80	4.17	
766	2020/11/7	10-28	65	96	102	44	67	82	4.17	
767	2020/11/7	10-33	68	103	108	45	69	86	4.18	
768	2020/11/7	10-39	61	89	97	42	63	80	4.17	
769	2020/11/7	10-44	60	86	97	40	60	77	4.16	
770	2020/11/7	10-50	62	90	100	42	64	81	4.17	
771	2020/11/7	10-55	59	85	90	42	62	77	4.16	
772	2020/11/7	11-1	59	87	95	39	59	75	4.16	
773	2020/11/7	11-6	60	85	95	40	60	76	4.15	
774	2020/11/7	11-12	55	79	92	38	56	74	4.15	
775	2020/11/7	11-18	55	77	83	38	55	69	4.15	
776	2020/11/7	11-23	58	88	95	41	63	79	4.15	
777	2020/11/7	11-29	55	80	89	40	59	76	4.15	
778	2020/11/7	11-34	56	81	84	39	57	70	4.15	
779	2020/11/7	11-40	59	88	93	42	63	79	4.14	
780	2020/11/7	11-45	58	87	99	41	62	80	4.14	
781	2020/11/7	11-51	55	82	94	40	61	79	4.13	
782	2020/11/7	11-56	52	73	81	39	56	72	4.14	
783	2020/11/7	12-2	55	82	95	40	60	80	4.14	
784	2020/11/7	12-7	55	84	89	40	62	76	4.14	
785	2020/11/7	12-13	55	78	85	38	55	70	4.13	
786	2020/11/7	12-18	57	82	85	38	57	69	4.14	
787	2020/11/7	12-24	53	77	85	40	59	73	4.13	
788	2020/11/7	12-29	51	72	77	36	54	67	4.13	
789	2020/11/7	12-35	54	74	78	39	58	70	4.13	
790	2020/11/7	12-40	55	78	86	40	59	74	4.13	
791	2020/11/7	12-46	53	72	79	40	57	71	4.15	
792	2020/11/7	12-52	56	80	88	40	59	75	4.12	
793	2020/11/7	12-57	54	75	84	40	58	74	4.12	
794	2020/11/7	13-3	51	76	79	38	58	70	4.12	
795	2020/11/7	13-8	51	71	76	38	56	69	4.12	
796	2020/11/7	13-14	50	77	86	38	59	74	4.11	
797	2020/11/7	13-19	51	73	77	36	53	65	4.12	
798	2020/11/7	13-25	51	72	76	37	52	65	4.11	
799	2020/11/7	13-30	52	77	85	39	59	73	4.12	
800	2020/11/7	13-36	50	75	84	36	55	70	4.12	
801	2020/11/7	13-41	54	72	77	40	56	69	4.11	
802	2020/11/7	13-47	50	72	74	38	56	68	4.11	
803	2020/11/7	13-52	49	73	80	35	54	68	4.11	
804	2020/11/7	13-58	46	68	74	34	52	65	4.11	
805	2020/11/7	14-3	48	72	78	34	53	66	4.1	
806	2020/11/7	14-9	48	70	79	35	52	68	4.11	
807	2020/11/7	14-15	47	71	84	37	57	73	4.11	
808	2020/11/7	14-20	48	70	73	37	56	66	4.11	
809	2020/11/7	14-26	48	72	77	37	56	69	4.1	
810	2020/11/7	14-31	50	73	77	38	57	69	4.1	
811	2020/11/7	14-37	45	63	71	34	50	63	4.1	
812	2020/11/7	14-42	50	72	81	38	56	72	4.1	
813	2020/11/7	14-48	46	65	77	36	54	69	4.1	
814	2020/11/7	14-53	50	68	75	38	55	68	4.1	
815	2020/11/7	14-59	50	71	75	36	53	64	4.09	
816	2020/11/7	15-4	46	66	75	34	51	64	4.1	
817	2020/11/7	15-10	49	69	80	35	51	68	4.1	
818	2020/11/7	15-15	47	66	71	37	53	66	4.09	
819	2020/11/7	15-21	44	64	75	33	49	64	4.1	
820	2020/11/7	15-26	44	67	70	35	55	65	4.09	
821	2020/11/7	15-32	43	63	69	35	52	63	4.09	
822	2020/11/7	15-38	45	64	70	34	49	62	4.09	
823	2020/11/7	15-43	47	65	73	34	49	63	4.09	
824	2020/11/7	15-49	48	67	80	36	52	69	4.08	
825	2020/11/7	15-54	45	59	63	35	51	61	4.09	
826	2020/11/7	16-0	49	70	76	38	56	68	4.1	
827	2020/11/7	16-5	47	68	75	37	54	67	4.09	
828	2020/11/7	16-11	46	69	78	36	55	69	4.09	
829	2020/11/7	16-16	49	76	85	38	58	73	4.07	
830	2020/11/7	16-22	51	75	84	39	58	73	4.06	
831	2020/11/7	16-27	48	72	83	36	55	72	4.09	
832	2020/11/7	16-33	50	77	87	38	58	75	4.08	
833	2020/11/7	16-38	50	72	74	36	52	63	4.09	
834	2020/11/7	16-44	50	76	91	37	57	75	4.08	
835	2020/11/7	16-49	52	77	84	38	57	72	4.08	
836	2020/11/7	16-55	53	76	85	37	54	70	4.08	
837	2020/11/7	17-0	50	76	87	37	57	75	4.08	
838	2020/11/7	17-6	55	78	91	40	58	76	4.08	
839	2020/11/7	17-12	60	90	101	38	59	76	4.07	
840	2020/11/7	17-17	56	79	93	40	59	78	4.08	
841	2020/11/7	17-23	56	82	92	40	61	77	4.08	
842	2020/11/7	17-28	59	82	96	41	60	78	4.08	
843	2020/11/7	17-34	59	87	96	41	61	78	4.06	
844	2020/11/7	17-39	54	84	94	39	60	78	4.09	
845	2020/11/7	17-45	56	83	97	40	60	79	4.07	
846	2020/11/7	17-50	57	84	100	38	57	76	4.07	
847	2020/11/7	17-56	55	78	88	37	55	70	4.08	
848	2020/11/7	18-1	57	87	99	40	62	80	4.08	
849	2020/11/7	18-7	52	81	89	39	60	76	4.07	
850	2020/11/7	18-12	58	87	98	42	62	80	4.08	
851	2020/11/7	18-18	56	84	94	41	61	79	4.07	
852	2020/11/7	18-23	61	91	102	42	64	82	4.07	
853	2020/11/7	18-29	61	90	99	40	59	75	4.07	
854	2020/11/7	18-35	63	96	107	41	63	79	4.07	
855	2020/11/7	18-40	60	88	96	42	62	79	4.07	
856	2020/11/7	18-46	57	91	106	41	64	84	4.07	
857	2020/11/7	18-51	58	85	95	42	61	79	4.07	
858	2020/11/7	18-57	81	120	136	52	79	96	4.07	
859	2020/11/7	19-2	55	88	97	38	59	76	4.07	
860	2020/11/7	19-8	79	123	141	52	80	93	4.06	
861	2020/11/7	19-13	74	119	135	49	78	90	4.06	
862	2020/11/7	19-19	75	123	136	48	80	91	4.07	
863	2020/11/7	19-24	74	121	142	49	79	94	4.06	
864	2020/11/7	19-30	76	123	135	50	81	90	4.06	
865	2020/11/7	19-35	74	118	137	49	78	91	4.07	
866	2020/11/7	19-41	72	112	128	47	74	87	4.06	
867	2020/11/7	19-46	71	107	128	47	71	88	4.06	
868	2020/11/7	19-52	75	113	133	49	75	90	4.07	
869	2020/11/7	19-57	71	114	136	46	75	97	4.06	
870	2020/11/7	20-3	68	107	118	45	70	84	4.06	
871	2020/11/7	20-9	70	108	129	46	72	88	4.06	
872	2020/11/7	20-14	66	107	125	43	70	87	4.06	
873	2020/11/7	20-20	67	104	113	44	68	82	4.05	
874	2020/11/7	20-25	66	106	118	44	69	84	4.06	
875	2020/11/7	20-31	70	116	124	45	77	87	4.06	
876	2020/11/7	20-36	72	111	125	47	73	87	4.05	
877	2020/11/7	20-42	68	104	117	45	68	83	4.06	
878	2020/11/7	20-47	71	112	120	47	74	86	4.05	
879	2020/11/7	20-53	68	106	119	44	69	84	4.05	
880	2020/11/7	20-58	67	106	126	44	70	88	4.04	
881	2020/11/7	21-4	65	100	106	42	66	79	4.05	
882	2020/11/7	21-9	67	106	119	44	69	84	4.05	
883	2020/11/7	21-15	70	105	119	46	69	85	4.05	
884	2020/11/7	21-20	71	106	119	47	69	84	4.05	
885	2020/11/7	21-26	71	103	118	46	68	84	4.05	
886	2020/11/7	21-32	75	119	137	48	78	90	4.06	
887	2020/11/7	21-37	75	121	140	50	82	94	4.04	
888	2020/11/7	21-43	73	117	138	48	78	93	4.05	
889	2020/11/7	21-48	80	130	138	53	85	91	4.05	
890	2020/11/7	21-54	79	129	145	52	86	99	4.05	
891	2020/11/7	21-59	77	117	134	51	77	90	4.06	
892	2020/11/7	22-5	75	121	138	49	79	97	4.05	
893	2020/11/7	22-10	79	128	144	52	84	95	4.05	
894	2020/11/7	22-16	77	130	148	50	86	97	4.05	
895	2020/11/7	22-21	79	127	152	51	84	100	4.04	
896	2020/11/7	22-27	77	123	138	50	81	91	4.05	
897	2020/11/7	22-32	76	124	143	50	81	95	4.05	
898	2020/11/7	22-38	79	126	144	52	83	95	4.05	
899	2020/11/7	22-43	79	127	143	52	84	94	4.05	
900	2020/11/7	22-49	80	129	152	52	86	100	4.04	
901	2020/11/7	22-54	75	119	128	49	79	93	4.03	
902	2020/11/7	23-0	81	127	137	53	83	90	4.04	
903	2020/11/7	23-6	74	117	135	48	76	96	4.04	
904	2020/11/7	23-11	75	116	130	50	76	87	4.05	
905	2020/11/7	23-17	70	110	119	45	72	83	4.05	
906	2020/11/7	23-22	78	119	135	51	79	90	4.05	
907	2020/11/7	23-28	75	123	134	49	82	96	4.06	
908	2020/11/7	23-33	69	116	128	45	77	89	4.04	
909	2020/11/7	23-39	76	129	144	50	85	98	4.06	
910	2020/11/7	23-44	78	121	130	51	79	88	4.05	
911	2020/11/7	23-45	76	123	135	50	80	96	4.25	
912	2020/11/7	23-51	78	127	153	51	84	104	4.22	
913	2020/11/7	23-56	73	123	142	48	81	100	4.22	
914	2020/11/8	0-2	78	134	154	51	88	104	4.22	
915	2020/11/8	0-7	76	121	139	50	80	93	4.22	
916	2020/11/8	0-13	76	129	150	50	85	99	4.22	
917	2020/11/8	0-18	81	127	147	53	83	100	4.22	
918	2020/11/8	0-24	71	118	139	46	77	97	4.23	
919	2020/11/8	0-29	74	118	134	48	78	95	4.23	
920	2020/11/8	0-35	72	121	143	47	80	99	4.23	
921	2020/11/8	0-40	70	116	123	46	75	85	4.23	
922	2020/11/8	0-46	76	117	137	50	77	90	4.24	
923	2020/11/8	0-51	74	121	142	49	80	94	4.24	
924	2020/11/8	0-57	72	120	131	47	79	88	4.24	
925	2020/11/8	1-2	74	120	133	48	78	88	4.24	
926	2020/11/8	1-8	75	123	137	50	81	91	4.24	
